Transaction,Item,date_time
2866,Tea,09-12-2016 12:45
2867,Bread,09-12-2016 12:52
2868,Sandwich,09-12-2016 12:56
2868,Bread,09-12-2016 12:56
2868,Mineral water,09-12-2016 12:56
2868,Coffee,09-12-2016 12:56
2868,Juice,09-12-2016 12:56
2869,Bread,09-12-2016 13:00
2869,Bread,09-12-2016 13:00
2869,Scandinavian,09-12-2016 13:00
2870,Sandwich,09-12-2016 13:42
2871,Coffee,09-12-2016 13:43
2871,Brownie,09-12-2016 13:43
2872,Hearty & Seasonal,09-12-2016 13:48
2872,Brownie,09-12-2016 13:48
2872,Bread,09-12-2016 13:48
2873,Tea,09-12-2016 13:50
2873,Hearty & Seasonal,09-12-2016 13:50
2874,Coffee,09-12-2016 13:52
2874,Brownie,09-12-2016 13:52
2875,Coffee,09-12-2016 14:19
2875,Farm House,09-12-2016 14:19
2876,Coffee,09-12-2016 14:36
2876,Scone,09-12-2016 14:36
2877,Scone,09-12-2016 14:49
2877,Crepes,09-12-2016 14:49
2877,Alfajores,09-12-2016 14:49
2877,Alfajores,09-12-2016 14:49
2878,Scandinavian,09-12-2016 15:04
2879,Cake,09-12-2016 15:25
2880,Bread,09-12-2016 15:26
2881,Bread,09-12-2016 15:38
2882,Bread,09-12-2016 15:43
2882,Tea,09-12-2016 15:43
2884,Brownie,09-12-2016 15:54
2884,Mineral water,09-12-2016 15:54
2885,Farm House,09-12-2016 15:59
2886,Coffee,09-12-2016 16:03
2887,Sandwich,09-12-2016 16:16
2887,Scone,09-12-2016 16:16
2887,Bread,09-12-2016 16:16
2887,Coffee,09-12-2016 16:16
2888,Coffee,09-12-2016 16:18
2888,Hot chocolate,09-12-2016 16:18
2888,Tea,09-12-2016 16:18
2888,Alfajores,09-12-2016 16:18
2888,Sandwich,09-12-2016 16:18
2889,Bread,10-12-2016 08:19
2889,Scone,10-12-2016 08:19
2889,Juice,10-12-2016 08:19
2890,Coffee,10-12-2016 08:50
2891,Bread,10-12-2016 08:53
2892,Bread,10-12-2016 08:55
2893,Coffee,10-12-2016 09:10
2893,Coffee,10-12-2016 09:10
2893,Toast,10-12-2016 09:10
2893,Pastry,10-12-2016 09:10
2894,Bread,10-12-2016 09:14
2894,Focaccia,10-12-2016 09:14
2895,Scone,10-12-2016 09:16
2896,Focaccia,10-12-2016 09:18
2897,Scandinavian,10-12-2016 09:19
2898,Coffee,10-12-2016 09:38
2898,Tea,10-12-2016 09:38
2899,Coffee,10-12-2016 09:40
2899,Coffee,10-12-2016 09:40
2899,Farm House,10-12-2016 09:40
2900,Focaccia,10-12-2016 09:54
2900,Pastry,10-12-2016 09:54
2901,Coffee,10-12-2016 10:01
2901,Pastry,10-12-2016 10:01
2901,Medialuna,10-12-2016 10:01
2902,Sandwich,10-12-2016 10:09
2902,Bread,10-12-2016 10:09
2903,Bread,10-12-2016 10:12
2903,Coffee,10-12-2016 10:12
2903,Medialuna,10-12-2016 10:12
2903,Medialuna,10-12-2016 10:12
2903,Jam,10-12-2016 10:12
2904,Sandwich,10-12-2016 10:14
2904,Tea,10-12-2016 10:14
2904,Coffee,10-12-2016 10:14
2905,Coffee,10-12-2016 10:17
2905,Farm House,10-12-2016 10:17
2906,Bread,10-12-2016 10:19
2907,Bread,10-12-2016 10:31
2907,Coffee,10-12-2016 10:31
2908,Coffee,10-12-2016 10:37
2908,Coffee,10-12-2016 10:37
2908,Toast,10-12-2016 10:37
2908,Scandinavian,10-12-2016 10:37
2909,Farm House,10-12-2016 10:39
2909,Bread,10-12-2016 10:39
2909,Medialuna,10-12-2016 10:39
2910,Bread,10-12-2016 10:42
2911,Cake,10-12-2016 10:46
2912,Pastry,10-12-2016 10:48
2912,Coffee,10-12-2016 10:48
2912,Brownie,10-12-2016 10:48
2913,Bread,10-12-2016 11:05
2914,Coffee,10-12-2016 11:12
2914,Tea,10-12-2016 11:12
2914,Scone,10-12-2016 11:12
2915,Coffee,10-12-2016 11:14
2915,Coffee,10-12-2016 11:14
2916,Bread,10-12-2016 11:15
2916,Tea,10-12-2016 11:15
2917,Coffee,10-12-2016 11:24
2917,Scone,10-12-2016 11:24
2918,Farm House,10-12-2016 11:37
2918,Scandinavian,10-12-2016 11:37
2919,Vegan mincepie,10-12-2016 11:41
2919,Cake,10-12-2016 11:41
2920,Tea,10-12-2016 11:41
2920,Coffee,10-12-2016 11:41
2921,Bread,10-12-2016 11:43
2922,Coffee,10-12-2016 11:50
2923,Scandinavian,10-12-2016 11:51
2924,Bread,10-12-2016 11:58
2925,Tea,10-12-2016 12:02
2925,Bread,10-12-2016 12:02
2926,Medialuna,10-12-2016 12:03
2926,Pastry,10-12-2016 12:03
2926,Coffee,10-12-2016 12:03
2927,Truffles,10-12-2016 12:13
2927,Juice,10-12-2016 12:13
2928,Coffee,10-12-2016 12:14
2928,Jammie Dodgers,10-12-2016 12:14
2928,Art Tray,10-12-2016 12:14
2929,Frittata,10-12-2016 12:15
2930,Bread,10-12-2016 12:19
2931,Sandwich,10-12-2016 12:21
2931,Coffee,10-12-2016 12:21
2932,Coffee,10-12-2016 12:25
2932,Juice,10-12-2016 12:25
2933,Tea,10-12-2016 13:00
2933,Sandwich,10-12-2016 13:00
2934,Jam,10-12-2016 13:02
2935,Scone,10-12-2016 13:02
2936,Coffee,10-12-2016 13:06
2936,Sandwich,10-12-2016 13:06
2937,Coffee,10-12-2016 13:15
2938,Bread,10-12-2016 13:16
2938,Tea,10-12-2016 13:16
2939,Frittata,10-12-2016 13:21
2939,Tea,10-12-2016 13:21
2939,Bread,10-12-2016 13:21
2940,Scandinavian,10-12-2016 13:23
2941,Sandwich,10-12-2016 13:28
2941,Art Tray,10-12-2016 13:28
2941,Truffles,10-12-2016 13:28
2941,Coffee,10-12-2016 13:28
2942,Scone,10-12-2016 13:29
2942,Frittata,10-12-2016 13:29
2942,Juice,10-12-2016 13:29
2943,Tea,10-12-2016 13:39
2944,Coffee,10-12-2016 13:54
2944,Mineral water,10-12-2016 13:54
2944,Frittata,10-12-2016 13:54
2945,Coffee,10-12-2016 13:58
2945,Tea,10-12-2016 13:58
2946,Bread,10-12-2016 14:00
2946,Bread,10-12-2016 14:00
2946,Brownie,10-12-2016 14:00
2946,Scone,10-12-2016 14:00
2948,Coffee,10-12-2016 14:03
2949,Frittata,10-12-2016 14:30
2949,Sandwich,10-12-2016 14:30
2949,Coffee,10-12-2016 14:30
2950,Tea,10-12-2016 14:37
2951,Coffee,10-12-2016 14:44
2951,Tea,10-12-2016 14:44
2952,Vegan mincepie,10-12-2016 15:04
2952,Coffee,10-12-2016 15:04
2952,Hot chocolate,10-12-2016 15:04
2953,Juice,10-12-2016 15:05
2954,Cake,10-12-2016 15:10
2954,Tea,10-12-2016 15:10
2955,Tea,10-12-2016 15:18
2956,Bread,10-12-2016 15:33
2956,Farm House,10-12-2016 15:33
2957,Coffee,10-12-2016 15:46
2957,Tea,10-12-2016 15:46
2957,Bread,10-12-2016 15:46
2957,Mineral water,10-12-2016 15:46
2957,Scone,10-12-2016 15:46
2957,Bread,10-12-2016 15:46
2958,Bread,10-12-2016 15:54
2959,Bread,10-12-2016 16:07
2959,Hot chocolate,10-12-2016 16:07
2959,Hot chocolate,10-12-2016 16:07
2960,Coke,10-12-2016 16:09
2960,Sandwich,10-12-2016 16:09
2961,Sandwich,10-12-2016 16:10
2961,Mineral water,10-12-2016 16:10
2962,Hot chocolate,10-12-2016 16:12
2962,Tea,10-12-2016 16:12
2962,Cake,10-12-2016 16:12
2963,Scandinavian,10-12-2016 16:23
2964,Frittata,10-12-2016 16:24
2964,Cake,10-12-2016 16:24
2966,Cake,10-12-2016 16:30
2967,Coffee,10-12-2016 16:40
2967,Bread,10-12-2016 16:40
2968,Coffee,10-12-2016 16:44
2968,Tea,10-12-2016 16:44
2968,Bread,10-12-2016 16:44
2969,Scone,10-12-2016 16:45
2969,Coffee,10-12-2016 16:45
2970,Bread,10-12-2016 16:46
2971,Jam,10-12-2016 17:12
2972,Bread,11-12-2016 09:08
2973,Coffee,11-12-2016 09:11
2973,Medialuna,11-12-2016 09:11
2974,Bread,11-12-2016 09:14
2974,Farm House,11-12-2016 09:14
2975,Bread,11-12-2016 09:16
2976,Coffee,11-12-2016 09:24
2976,Pastry,11-12-2016 09:24
2977,Bread,11-12-2016 09:29
2977,Coffee,11-12-2016 09:29
2978,Medialuna,11-12-2016 09:32
2978,Coffee,11-12-2016 09:32
2979,Scone,11-12-2016 09:35
2979,Bread,11-12-2016 09:35
2980,Coffee,11-12-2016 09:38
2980,Coke,11-12-2016 09:38
2981,Coffee,11-12-2016 10:01
2982,Truffles,11-12-2016 10:04
2983,Bread,11-12-2016 10:08
2984,Mineral water,11-12-2016 10:16
2985,Hot chocolate,11-12-2016 10:55
2985,Coffee,11-12-2016 10:55
2985,Bread,11-12-2016 10:55
2985,Toast,11-12-2016 10:55
2985,Medialuna,11-12-2016 10:55
2985,Alfajores,11-12-2016 10:55
2985,Fudge,11-12-2016 10:55
2986,Jam,11-12-2016 10:56
2987,Medialuna,11-12-2016 11:00
2987,Bakewell,11-12-2016 11:00
2987,Coffee,11-12-2016 11:00
2987,Bread,11-12-2016 11:00
2987,Toast,11-12-2016 11:00
2988,Coffee,11-12-2016 11:11
2989,Bread,11-12-2016 11:13
2990,Coffee,11-12-2016 11:29
2990,Coffee,11-12-2016 11:29
2990,Bakewell,11-12-2016 11:29
2990,Medialuna,11-12-2016 11:29
2991,Coffee,11-12-2016 11:36
2991,Coffee,11-12-2016 11:36
2991,Bread,11-12-2016 11:36
2992,Farm House,11-12-2016 11:42
2993,Bread,11-12-2016 11:43
2994,Medialuna,11-12-2016 11:47
2994,Scone,11-12-2016 11:47
2994,Coffee,11-12-2016 11:47
2994,Coffee,11-12-2016 11:47
2995,Bread,11-12-2016 11:57
2996,Farm House,11-12-2016 12:00
2996,Coffee,11-12-2016 12:00
2996,Medialuna,11-12-2016 12:00
2996,Bread,11-12-2016 12:00
2997,Smoothies,11-12-2016 12:06
2998,Coffee,11-12-2016 12:07
3000,Medialuna,11-12-2016 12:45
3000,Coffee,11-12-2016 12:45
3001,Mineral water,11-12-2016 12:47
3002,Bread,11-12-2016 12:59
3002,Mineral water,11-12-2016 12:59
3002,Hot chocolate,11-12-2016 12:59
3003,Sandwich,11-12-2016 13:02
3003,Tea,11-12-2016 13:02
3004,Coffee,11-12-2016 13:05
3004,Cookies,11-12-2016 13:05
3005,Alfajores,11-12-2016 13:08
3005,Alfajores,11-12-2016 13:08
3006,Vegan mincepie,11-12-2016 13:33
3006,Bread,11-12-2016 13:33
3006,Coffee,11-12-2016 13:33
3007,Coffee,11-12-2016 13:34
3008,Medialuna,11-12-2016 13:42
3009,Coffee,11-12-2016 13:43
3009,Frittata,11-12-2016 13:43
3009,Toast,11-12-2016 13:43
3010,Coffee,11-12-2016 13:51
3010,Hot chocolate,11-12-2016 13:51
3010,Muffin,11-12-2016 13:51
3011,Coffee,11-12-2016 13:54
3011,Scandinavian,11-12-2016 13:54
3013,Bakewell,11-12-2016 14:21
3013,Tea,11-12-2016 14:21
3015,Coffee,11-12-2016 14:29
3017,Frittata,11-12-2016 14:32
3017,Coffee,11-12-2016 14:32
3018,Scandinavian,11-12-2016 15:04
3019,Coffee,11-12-2016 15:16
3019,Coffee,11-12-2016 15:16
3020,Coffee,11-12-2016 15:26
3020,Tea,11-12-2016 15:26
3021,Scandinavian,11-12-2016 15:27
3022,Bread,11-12-2016 15:48
3023,Tea,12-12-2016 08:51
3024,Bread,12-12-2016 08:52
3025,Bread,12-12-2016 08:54
3025,Medialuna,12-12-2016 08:54
3026,Pastry,12-12-2016 08:58
3026,Toast,12-12-2016 08:58
3026,Coffee,12-12-2016 08:58
3027,Coffee,12-12-2016 09:02
3027,Pastry,12-12-2016 09:02
3028,Tea,12-12-2016 09:13
3029,Coffee,12-12-2016 09:28
3029,Toast,12-12-2016 09:28
3030,Coffee,12-12-2016 10:00
3031,Jam,12-12-2016 10:09
3031,Coffee,12-12-2016 10:09
3031,Hot chocolate,12-12-2016 10:09
3031,Toast,12-12-2016 10:09
3032,Coffee,12-12-2016 10:16
3032,Sandwich,12-12-2016 10:16
3033,Bread,12-12-2016 10:36
3033,Tea,12-12-2016 10:36
3033,Bakewell,12-12-2016 10:36
3033,Alfajores,12-12-2016 10:36
3034,Bread,12-12-2016 10:38
3034,Coffee,12-12-2016 10:38
3034,Cake,12-12-2016 10:38
3035,Bread,12-12-2016 11:14
3036,Bread,12-12-2016 11:23
3037,Coffee,12-12-2016 11:29
3037,Coffee,12-12-2016 11:29
3037,Bakewell,12-12-2016 11:29
3037,Cake,12-12-2016 11:29
3038,Bread,12-12-2016 11:30
3039,Coffee,12-12-2016 11:31
3039,Medialuna,12-12-2016 11:31
3040,Bread,12-12-2016 11:54
3041,Bread,12-12-2016 11:57
3041,Vegan mincepie,12-12-2016 11:57
3042,Coffee,12-12-2016 12:17
3042,Bread,12-12-2016 12:17
3042,Vegan mincepie,12-12-2016 12:17
3042,Cake,12-12-2016 12:17
3043,Bread,12-12-2016 12:22
3044,Sandwich,12-12-2016 12:23
3045,Pastry,12-12-2016 12:35
3045,Bread,12-12-2016 12:35
3046,Cake,12-12-2016 12:55
3046,Vegan mincepie,12-12-2016 12:55
3046,Coffee,12-12-2016 12:55
3046,Coffee,12-12-2016 12:55
3046,Mineral water,12-12-2016 12:55
3046,Mineral water,12-12-2016 12:55
3047,Jam,12-12-2016 12:59
3048,Bread,12-12-2016 13:18
3049,Frittata,12-12-2016 13:24
3049,Coffee,12-12-2016 13:24
3050,Coffee,12-12-2016 13:48
3050,Coffee,12-12-2016 13:48
3051,Bread,12-12-2016 13:55
3052,Sandwich,12-12-2016 13:56
3053,Sandwich,12-12-2016 13:59
3053,Bread,12-12-2016 13:59
3053,Truffles,12-12-2016 13:59
3053,Coffee,12-12-2016 13:59
3054,Tea,12-12-2016 14:02
3054,Toast,12-12-2016 14:02
3055,Coffee,12-12-2016 14:08
3056,Cake,12-12-2016 14:09
3058,Coffee,12-12-2016 14:12
3058,Bread,12-12-2016 14:12
3058,Bread,12-12-2016 14:12
3058,Bread,12-12-2016 14:12
3059,Fudge,12-12-2016 15:01
3060,Jam,12-12-2016 15:09
3060,Jam,12-12-2016 15:09
3061,Bread,12-12-2016 15:19
3062,Coffee,12-12-2016 15:33
3063,Tea,12-12-2016 15:44
3063,Bread,12-12-2016 15:44
3063,Hot chocolate,12-12-2016 15:44
3063,Vegan mincepie,12-12-2016 15:44
3063,Bread,12-12-2016 15:44
3064,Juice,12-12-2016 15:46
3064,Cake,12-12-2016 15:46
3064,Jammie Dodgers,12-12-2016 15:46
3064,Bread,12-12-2016 15:46
3065,Bread,12-12-2016 15:53
3066,Vegan mincepie,12-12-2016 16:12
3066,Tea,12-12-2016 16:12
3067,Coffee,12-12-2016 16:24
3067,Pastry,12-12-2016 16:24
3068,Scandinavian,13-12-2016 08:33
3068,Vegan mincepie,13-12-2016 08:33
3069,Bread,13-12-2016 08:37
3070,Coffee,13-12-2016 09:04
3070,Fudge,13-12-2016 09:04
3070,Jam,13-12-2016 09:04
3070,Fudge,13-12-2016 09:04
3070,Fudge,13-12-2016 09:04
3071,Jam,13-12-2016 09:06
3071,Coffee,13-12-2016 09:06
3071,Coffee,13-12-2016 09:06
3073,Coffee,13-12-2016 09:30
3073,Coffee,13-12-2016 09:30
3074,Coffee,13-12-2016 09:40
3074,Cookies,13-12-2016 09:40
3074,Pastry,13-12-2016 09:40
3075,Medialuna,13-12-2016 09:42
3075,Bread,13-12-2016 09:42
3076,Coffee,13-12-2016 09:43
3076,Art Tray,13-12-2016 09:43
3077,Tea,13-12-2016 09:48
3077,Tea,13-12-2016 09:48
3077,Toast,13-12-2016 09:48
3078,Coke,13-12-2016 09:49
3079,Coffee,13-12-2016 10:10
3079,Bread,13-12-2016 10:10
3080,Bakewell,13-12-2016 10:14
3080,Farm House,13-12-2016 10:14
3081,Bread,13-12-2016 10:31
3081,Tea,13-12-2016 10:31
3081,Coffee,13-12-2016 10:31
3081,Alfajores,13-12-2016 10:31
3081,Hot chocolate,13-12-2016 10:31
3082,Farm House,13-12-2016 10:33
3083,Coffee,13-12-2016 10:53
3083,Bread,13-12-2016 10:53
3084,Coffee,13-12-2016 11:08
3084,Toast,13-12-2016 11:08
3084,Scandinavian,13-12-2016 11:08
3085,Bread,13-12-2016 11:28
3085,Vegan mincepie,13-12-2016 11:28
3086,Bread,13-12-2016 11:31
3087,Coffee,13-12-2016 11:32
3088,Coffee,13-12-2016 11:35
3088,Bread,13-12-2016 11:35
3088,Alfajores,13-12-2016 11:35
3089,Coffee,13-12-2016 12:15
3090,Bread,13-12-2016 12:17
3091,Medialuna,13-12-2016 12:32
3092,Coffee,13-12-2016 12:49
3093,Frittata,13-12-2016 13:11
3093,Tea,13-12-2016 13:11
3093,Coffee,13-12-2016 13:11
3094,Tea,13-12-2016 13:36
3095,Tea,13-12-2016 13:56
3095,Bakewell,13-12-2016 13:56
3096,Farm House,13-12-2016 13:58
3097,Coffee,13-12-2016 14:32
3097,Pastry,13-12-2016 14:32
3097,Medialuna,13-12-2016 14:32
3098,Coffee,13-12-2016 14:37
3098,Coffee,13-12-2016 14:37
3098,Sandwich,13-12-2016 14:37
3099,Coffee,13-12-2016 14:51
3099,Medialuna,13-12-2016 14:51
3100,Coffee,13-12-2016 14:59
3100,Pastry,13-12-2016 14:59
3101,Muffin,13-12-2016 15:04
3101,Bread,13-12-2016 15:04
3101,Bread,13-12-2016 15:04
3101,Coffee,13-12-2016 15:04
3102,Coffee,13-12-2016 15:06
3102,Bakewell,13-12-2016 15:06
3103,Bread,13-12-2016 15:17
3104,Coffee,13-12-2016 15:19
3105,Bread,13-12-2016 15:22
3106,Coffee,13-12-2016 15:40
3106,Coffee,13-12-2016 15:40
3106,Alfajores,13-12-2016 15:40
3107,Bread,13-12-2016 16:07
3107,Truffles,13-12-2016 16:07
3107,Coffee,13-12-2016 16:07
3107,Truffles,13-12-2016 16:07
3107,Scandinavian,13-12-2016 16:07
3108,Tea,13-12-2016 16:26
3108,Cake,13-12-2016 16:26
3109,Jam,13-12-2016 16:53
3110,Fudge,13-12-2016 18:34
3110,Jam,13-12-2016 18:34
3110,Jam,13-12-2016 18:34
3111,Bread,14-12-2016 08:43
3112,Coffee,14-12-2016 08:43
3113,Tea,14-12-2016 08:55
3113,Coffee,14-12-2016 08:55
3114,Coffee,14-12-2016 08:57
3114,Tea,14-12-2016 08:57
3114,Toast,14-12-2016 08:57
3115,Coffee,14-12-2016 09:07
3116,Bread,14-12-2016 09:08
3117,Coffee,14-12-2016 09:10
3118,Coffee,14-12-2016 09:14
3119,Bread,14-12-2016 09:18
3120,Bread,14-12-2016 09:25
3121,Fudge,14-12-2016 09:39
3122,Coffee,14-12-2016 10:28
3123,Coffee,14-12-2016 10:32
3123,Tea,14-12-2016 10:32
3124,Coffee,14-12-2016 10:38
3124,Coffee,14-12-2016 10:38
3124,Farm House,14-12-2016 10:38
3125,Medialuna,14-12-2016 10:49
3125,Muffin,14-12-2016 10:49
3125,Coffee,14-12-2016 10:49
3125,Juice,14-12-2016 10:49
3126,Coffee,14-12-2016 10:52
3127,Coffee,14-12-2016 10:55
3127,Bread,14-12-2016 10:55
3127,Bread,14-12-2016 10:55
3128,Coffee,14-12-2016 11:01
3128,Coffee,14-12-2016 11:01
3128,Bread,14-12-2016 11:01
3128,Muffin,14-12-2016 11:01
3129,Vegan mincepie,14-12-2016 11:11
3129,Coffee,14-12-2016 11:11
3129,Tea,14-12-2016 11:11
3130,Alfajores,14-12-2016 11:15
3130,Coffee,14-12-2016 11:15
3131,Coffee,14-12-2016 11:18
3131,Coffee,14-12-2016 11:18
3131,Medialuna,14-12-2016 11:18
3133,Bread,14-12-2016 11:33
3133,Tea,14-12-2016 11:33
3134,Coffee,14-12-2016 11:34
3135,Coffee,14-12-2016 11:46
3136,Bread,14-12-2016 11:53
3136,Pastry,14-12-2016 11:53
3137,Bread,14-12-2016 12:00
3138,Farm House,14-12-2016 12:02
3139,Bread,14-12-2016 12:11
3139,Alfajores,14-12-2016 12:11
3141,Coffee,14-12-2016 12:34
3142,Jam,14-12-2016 12:38
3143,Coffee,14-12-2016 12:40
3144,Pastry,14-12-2016 12:41
3145,Tea,14-12-2016 12:42
3146,Coffee,14-12-2016 12:49
3146,Coffee,14-12-2016 12:49
3147,Coffee,14-12-2016 13:07
3147,Toast,14-12-2016 13:07
3148,Coffee,14-12-2016 13:08
3149,Coke,14-12-2016 13:13
3149,Truffles,14-12-2016 13:13
3150,Sandwich,14-12-2016 13:14
3150,Tea,14-12-2016 13:14
3150,Coffee,14-12-2016 13:14
3151,Tea,14-12-2016 13:16
3152,Coke,14-12-2016 13:36
3153,Bread,14-12-2016 13:59
3153,Sandwich,14-12-2016 13:59
3153,Bread,14-12-2016 13:59
3154,Juice,14-12-2016 14:01
3154,Bread,14-12-2016 14:01
3154,Art Tray,14-12-2016 14:01
3154,Toast,14-12-2016 14:01
3155,Tea,14-12-2016 14:49
3155,Bread,14-12-2016 14:49
3156,Coffee,14-12-2016 15:13
3156,Alfajores,14-12-2016 15:13
3157,Hot chocolate,14-12-2016 15:18
3157,Hot chocolate,14-12-2016 15:18
3157,Toast,14-12-2016 15:18
3157,Pastry,14-12-2016 15:18
3158,Sandwich,14-12-2016 15:33
3158,Tea,14-12-2016 15:33
3158,Juice,14-12-2016 15:33
3158,Vegan mincepie,14-12-2016 15:33
3159,Bread,14-12-2016 15:34
3160,Alfajores,14-12-2016 15:38
3160,Muffin,14-12-2016 15:38
3161,Coffee,14-12-2016 15:41
3161,Jammie Dodgers,14-12-2016 15:41
3162,Jammie Dodgers,14-12-2016 15:45
3162,Bread,14-12-2016 15:45
3163,Tea,14-12-2016 15:57
3163,Coffee,14-12-2016 15:57
3163,Jammie Dodgers,14-12-2016 15:57
3163,Cake,14-12-2016 15:57
3163,Bread,14-12-2016 15:57
3164,Coffee,15-12-2016 08:45
3164,Coffee,15-12-2016 08:45
3165,Bread,15-12-2016 08:48
3165,Pastry,15-12-2016 08:48
3165,Medialuna,15-12-2016 08:48
3166,Alfajores,15-12-2016 08:58
3166,Pastry,15-12-2016 08:58
3167,Medialuna,15-12-2016 09:08
3167,Toast,15-12-2016 09:08
3167,Coffee,15-12-2016 09:08
3168,Bread,15-12-2016 09:15
3168,Tea,15-12-2016 09:15
3168,Pastry,15-12-2016 09:15
3169,Bread,15-12-2016 09:25
3170,Coffee,15-12-2016 09:31
3171,Bread,15-12-2016 09:35
3171,Hot chocolate,15-12-2016 09:35
3172,Bread,15-12-2016 10:11
3173,Pastry,15-12-2016 10:15
3174,Coffee,15-12-2016 10:27
3174,Coffee,15-12-2016 10:27
3175,Bread,15-12-2016 10:31
3176,Coffee,15-12-2016 10:49
3176,Hot chocolate,15-12-2016 10:49
3177,Farm House,15-12-2016 10:50
3178,Coffee,15-12-2016 10:54
3179,Coffee,15-12-2016 11:00
3179,Coffee,15-12-2016 11:00
3180,Coffee,15-12-2016 11:03
3181,Dulce de Leche,15-12-2016 11:04
3182,Pastry,15-12-2016 11:24
3182,Farm House,15-12-2016 11:24
3183,Bread,15-12-2016 11:26
3183,Vegan mincepie,15-12-2016 11:26
3183,Bread,15-12-2016 11:26
3184,Bread,15-12-2016 11:28
3185,Coffee,15-12-2016 11:40
3185,Hot chocolate,15-12-2016 11:40
3185,Pastry,15-12-2016 11:40
3186,Coffee,15-12-2016 12:04
3186,Vegan mincepie,15-12-2016 12:04
3186,Pastry,15-12-2016 12:04
3187,Bread,15-12-2016 12:09
3188,Bread,15-12-2016 12:30
3188,Bread,15-12-2016 12:30
3189,Coffee,15-12-2016 12:32
3189,Hot chocolate,15-12-2016 12:32
3190,Bread,15-12-2016 12:33
3190,Sandwich,15-12-2016 12:33
3190,Coffee,15-12-2016 12:33
3191,Bread,15-12-2016 12:54
3192,Coffee,15-12-2016 12:58
3192,Coffee,15-12-2016 12:58
3192,Hot chocolate,15-12-2016 12:58
3193,Coffee,15-12-2016 13:00
3194,Coffee,15-12-2016 13:00
3195,Sandwich,15-12-2016 13:04
3195,Coke,15-12-2016 13:04
3196,Coffee,15-12-2016 13:13
3197,Coffee,15-12-2016 13:23
3197,Bread,15-12-2016 13:23
3198,Bread,15-12-2016 13:25
3199,Coffee,15-12-2016 13:54
3200,Coffee,15-12-2016 13:55
3200,Coffee,15-12-2016 13:55
3201,Coffee,15-12-2016 13:58
3201,Fudge,15-12-2016 13:58
3202,Coffee,15-12-2016 14:02
3202,Sandwich,15-12-2016 14:02
3202,Tea,15-12-2016 14:02
3202,Bread,15-12-2016 14:02
3203,Coffee,15-12-2016 14:20
3203,Coffee,15-12-2016 14:20
3203,Sandwich,15-12-2016 14:20
3204,Bread,15-12-2016 14:31
3205,Bread,15-12-2016 14:32
3205,Coffee,15-12-2016 14:32
3206,Coffee,15-12-2016 14:47
3206,Coffee,15-12-2016 14:47
3206,Hot chocolate,15-12-2016 14:47
3207,Fudge,15-12-2016 14:58
3208,Coffee,15-12-2016 15:25
3209,Coffee,15-12-2016 15:36
3209,Bread,15-12-2016 15:36
3210,Bread,15-12-2016 15:50
3210,Bread,15-12-2016 15:50
3211,Cookies,15-12-2016 16:15
3212,Bread,15-12-2016 16:21
3213,Coffee,15-12-2016 16:44
3213,Bread,15-12-2016 16:44
3213,Bread,15-12-2016 16:44
3213,Alfajores,15-12-2016 16:44
3214,Tea,15-12-2016 16:49
3215,Bare Popcorn,15-12-2016 17:28
3215,Ella's Kitchen Pouches,15-12-2016 17:28
3216,Farm House,15-12-2016 18:41
3217,Bread,15-12-2016 18:43
3217,Fudge,15-12-2016 18:43
3217,Pastry,15-12-2016 18:43
3218,Hot chocolate,15-12-2016 19:03
3219,Tea,15-12-2016 19:04
3219,Vegan mincepie,15-12-2016 19:04
3219,Jammie Dodgers,15-12-2016 19:04
3219,Coffee,15-12-2016 19:04
3219,Medialuna,15-12-2016 19:04
3220,Coffee,15-12-2016 19:05
3221,Hot chocolate,15-12-2016 19:17
3221,Coffee,15-12-2016 19:17
3222,Bread,15-12-2016 19:25
3223,Vegan mincepie,15-12-2016 20:11
3224,Medialuna,16-12-2016 08:16
3224,Dulce de Leche,16-12-2016 08:16
3225,Muesli,16-12-2016 08:55
3226,Muesli,16-12-2016 08:56
3227,Coffee,16-12-2016 09:01
3227,Jam,16-12-2016 09:01
3227,Jam,16-12-2016 09:01
3228,Bread,16-12-2016 09:12
3228,Toast,16-12-2016 09:12
3229,Bread,16-12-2016 09:13
3229,Toast,16-12-2016 09:13
3230,Coffee,16-12-2016 09:16
3231,Jammie Dodgers,16-12-2016 09:19
3231,Vegan mincepie,16-12-2016 09:19
3232,Coffee,16-12-2016 09:37
3233,Bread,16-12-2016 09:38
3234,Coffee,16-12-2016 09:39
3234,Coffee,16-12-2016 09:39
3234,Bread,16-12-2016 09:39
3235,Tea,16-12-2016 09:41
3236,Coffee,16-12-2016 09:43
3237,Coffee,16-12-2016 09:47
3237,Coffee,16-12-2016 09:47
3237,Juice,16-12-2016 09:47
3237,Farm House,16-12-2016 09:47
3238,Coffee,16-12-2016 09:53
3238,Pastry,16-12-2016 09:53
3239,Bread,16-12-2016 09:55
3240,Coffee,16-12-2016 10:07
3241,Coffee,16-12-2016 10:07
3242,Coffee,16-12-2016 10:08
3243,Tea,16-12-2016 10:09
3243,Pastry,16-12-2016 10:09
3244,Cookies,16-12-2016 10:23
3244,Coffee,16-12-2016 10:23
3244,Coffee,16-12-2016 10:23
3244,Toast,16-12-2016 10:23
3245,Pastry,16-12-2016 10:24
3245,Tea,16-12-2016 10:24
3246,Tea,16-12-2016 10:27
3246,Coffee,16-12-2016 10:27
